,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
0,BT,53192599,30755486,145101032,55380853416.0,301627.84,49310,49300,301448.66,32021309348,662935294,52941477,41914802,56000552801.0,55932053,94656140469.0,30976563,143236086,102000000000.0,55765549482.0,116032600,108336914,420000000000.0,94491971053.0,8.96,140.75,149.71
1,BT,55701808,28760165,124585601,68246546847.0,300304.92,77500,77499,299904.3,38288789428,646456505,56384861,40518648,68998247785.0,54852000,113000000000.0,30129233,125950697,121000000000.0,68953998365.0,135072635,126134624,418000000000.0,114000000000.0,10.46,146.84,157.3
2,BT,58035178,28355957,153647008,88103400874.0,300731.79,77282,77336,301237.7,47362733650,688652604,57678337,44342683,88803562233.0,62012684,146000000000.0,28616217,143930494,154000000000.0,89007228582.0,167696594,156644922,424000000000.0,145000000000.0,10.04,158.26,168.29999999999998
3,BT,64850171,27699016,142890536,106000000000.0,303074.26,81764,81717,302860.48,55037605387,694143383,62785254,46267202,106000000000.0,66298171,172000000000.0,27122743,147288057,183000000000.0,106000000000.0,194885895,182060242,423000000000.0,170000000000.0,9.59,165.01,174.6
4,BT,120301099,61551961,469590918,77316418894.0,303307.85,387290,387287,304597.26,36453667672,2247312067,120344551,140890680,77529701618.0,122187596,171000000000.0,63099253,455939778,178000000000.0,79680191528.0,209891849,197087954,440000000000.0,177000000000.0,15.41,175.91,191.32
5,BT,76533568,139178311,922060365,85012559662.0,350273.97,467113,471695,368124.14,32206630920,7766584659,94657866,71126162,85582649974.0,94419702,237000000000.0,182132551,1224080100,255000000000.0,84005066365.0,317689701,297820586,527000000000.0,238000000000.0,28.23,232.92,261.15
6,BT,87798527,191678808,2032078750,97588433614.0,342260.58,367930,364722,324152.09,35802251672,12410383990,75755034,57152951,97014251007.0,73883374,200000000000.0,156997924,1920389464,214000000000.0,96866912419.0,263691722,243822404,425000000000.0,190000000000.0,25.1,200.69,225.79
7,BT,67212901,247457591,2291827560,110000000000.0,306531.2,120469,120986,313038.39,39811013130,14191191305,75706010,53642536,108000000000.0,70906685,198000000000.0,271897021,2358575439,211000000000.0,109000000000.0,261329211,243902764,440000000000.0,198000000000.0,26.42,208.62,235.04000000000002
8,BT,74674886,244009053,2074806787,104000000000.0,310965.74,107766,105871,303470.73,38016273349,11091194360,71743829,50431185,106000000000.0,69028922,188000000000.0,219150209,1968746239,202000000000.0,106000000000.0,251134592,234364536,422000000000.0,189000000000.0,24.47,201.99,226.46
9,BT,87495103,146750822,991252212,60680019140.0,312673.1,451637,459782,327477.68,25701995253,10352281595,98984462,139813157,61619238362.0,96542507,212000000000.0,167661011,1216393292,224000000000.0,62156545548.0,272132969,253977038,457000000000.0,209000000000.0,30.6,206.54,237.14
10,BT,69941375,210474411,2144840689,116000000000.0,316378.08,118639,110587,302632.45,41326161215,11694105901,66742260,49854292,115000000000.0,65765400,188000000000.0,204808171,2122465739,201000000000.0,115000000000.0,252257304,235528468,422000000000.0,188000000000.0,24.19,205.07,229.26
11,BT,66883390,225384359,2233423246,113000000000.0,302409.19,25975,26071,302029.09,40936507826,12357632454,69187468,49871118,114000000000.0,68791249,188000000000.0,232255873,2276384674,201000000000.0,113000000000.0,251957311,235080566,421000000000.0,186000000000.0,24.12,205.13,229.25
12,BT,70762482,217476649,1656538342,67675001146.0,313748.4,259787,263354,333060.37,26482200292,13528149269,79796309,60542320,68693675538.0,79259839,218000000000.0,238593511,1789767672,235000000000.0,68409436762.0,290758020,273380282,493000000000.0,226000000000.0,32.95,228.09,261.04
13,BT,71228553,230020483,2116192659,113000000000.0,342307.43,181041,177402,322928.71,41584101638,12565039973,69467606,50960988,112000000000.0,68534210,195000000000.0,205431190,2049693737,209000000000.0,112000000000.0,259905690,240546152,425000000000.0,188000000000.0,25.55,204.77,230.32000000000002
14,BT,76915022,218806817,2253733844,113000000000.0,302389.0,29633,29605,302565.45,41735539562,12593872193,73267845,53698141,113000000000.0,75101798,187000000000.0,224638017,2260887268,201000000000.0,114000000000.0,252279870,235514692,422000000000.0,188000000000.0,22.73,205.61,228.34
15,BT,74590712,230838153,1800325357,78229577691.0,314696.98,238305,241362,336593.68,30746376651,13571167500,85873300,62529120,79241316194.0,87227778,221000000000.0,252894090,1936209676,240000000000.0,79052450961.0,299175112,281554000,506000000000.0,234000000000.0,33.0,238.33,271.33000000000004
16,BT,74252976,225407925,2098293503,110000000000.0,354207.82,104746,101628,332301.11,39729237058,13014761603,67280890,45920870,108000000000.0,65552195,201000000000.0,207722203,2032428909,214000000000.0,108000000000.0,264112131,244145636,428000000000.0,190000000000.0,28.09,205.95,234.04
17,BT,72360545,220968905,2245778653,111000000000.0,301824.29,22476,22563,302267.51,40869399900,12634107862,74822383,54941330,112000000000.0,74967359,188000000000.0,216777679,2274426588,202000000000.0,112000000000.0,252752601,235919432,423000000000.0,188000000000.0,26.47,206.74,233.21
18,BT,68322016,231143571,1851301404,83240971618.0,314494.71,76206,76937,334389.63,31330963699,13224307473,76030050,50836999,83651945299.0,74811643,217000000000.0,254049142,1973784762,235000000000.0,83270966394.0,292361281,275256562,498000000000.0,228000000000.0,31.36,234.37,265.73
19,BT,72172691,188100274,2065798428,108000000000.0,349389.78,87375,87039,332965.5,38924275356,12966781870,68942998,47368030,105000000000.0,67019462,203000000000.0,201777857,1965141059,217000000000.0,105000000000.0,269415589,249220622,437000000000.0,195000000000.0,28.27,211.8,240.07000000000002
20,BT,68073128,256974521,2201373257,109000000000.0,308054.74,75583,75143,305397.49,40649854080,13185741451,66505529,53655528,110000000000.0,69709708,188000000000.0,229927614,2275698274,203000000000.0,112000000000.0,254597919,237594014,426000000000.0,189000000000.0,24.04,208.42,232.45999999999998
21,BT,76177393,234905138,1922950285,89390420890.0,318150.25,196132,199547,340141.52,34264112820,13417866638,84469498,62259315,89539829045.0,82363256,218000000000.0,257778577,2040471159,236000000000.0,89227920245.0,294533159,277007556,501000000000.0,228000000000.0,33.05,237.94,270.99
22,BT,72130606,178698768,2075270961,106000000000.0,348113.78,149399,146287,328810.04,38374679139,12763133843,67324510,47820929,104000000000.0,66188687,202000000000.0,181401012,1936879871,216000000000.0,103000000000.0,268299566,248633210,438000000000.0,195000000000.0,27.13,212.51,239.64
23,BT,73164221,268346207,2178809151,106000000000.0,311060.63,43386,43031,306668.29,39410754575,13292942221,72364205,54905584,108000000000.0,70816593,188000000000.0,243386207,2204702904,202000000000.0,108000000000.0,252794331,235438280,420000000000.0,187000000000.0,22.34,205.12,227.46
24,BT,69379782,233172516,1961805243,91903417588.0,312055.26,64131,65841,333770.78,34864555224,13147589112,79519285,59907405,92643194989.0,82048375,216000000000.0,257331564,2059942085,233000000000.0,92323309054.0,290915224,273841638,496000000000.0,226000000000.0,29.75,237.27,267.02
25,BT,72058783,179797120,1984095143,100000000000.0,346732.14,66139,64416,327210.88,37369300189,12701925565,65833265,43426475,102000000000.0,65154988,201000000000.0,154989482,1911843964,215000000000.0,102000000000.0,266387628,246646484,433000000000.0,194000000000.0,28.31,211.67,239.98
26,BT,75010993,252317857,2209100897,108000000000.0,312064.89,4773,4777,311956.89,39492180139,13820039166,79020713,53153221,106000000000.0,72712758,194000000000.0,259433437,2214878776,207000000000.0,106000000000.0,257780097,240276386,431000000000.0,191000000000.0,24.56,208.77,233.33
27,BT,70849261,244701055,2050549883,97122302665.0,320771.51,8718,8709,339871.44,36444136537,13326569879,81650415,58023959,97684159934.0,75183480,221000000000.0,266099046,2165118799,238000000000.0,98073846793.0,295912234,278539898,506000000000.0,230000000000.0,31.88,243.72,275.6
28,BT,69458813,189871466,1958548424,96030724617.0,347051.17,9920,9971,326715.07,34934272896,12573151558,61570372,39031888,96284954139.0,59732470,201000000000.0,156249529,1846773216,212000000000.0,96437818530.0,263711217,243816090,426000000000.0,190000000000.0,26.91,208.1,235.01
29,BT,69321095,238945093,2172933819,109000000000.0,307963.71,14963,14955,312736.88,39742662132,13608209719,73844448,57711134,108000000000.0,74291563,197000000000.0,263290716,2227836582,209000000000.0,108000000000.0,261412439,244009584,437000000000.0,195000000000.0,25.12,213.59,238.71
30,BT,75109915,244852609,2056697044,98602435309.0,319260.59,55420,56968,336419.39,37037736052,13146352366,83130403,53496596,100000000000.0,80399876,220000000000.0,266204000,2205682559,236000000000.0,99642769196.0,296858103,279727742,508000000000.0,231000000000.0,29.28,245.17,274.45
31,BT,76170545,190948430,1946601207,94882328394.0,354365.95,70409,68870,332338.76,35430729811,12815338077,65788686,43212430,95580741490.0,66124912,202000000000.0,155395506,1856241209,215000000000.0,95387767406.0,264626323,244334818,425000000000.0,190000000000.0,26.89,208.87,235.76
32,BT,69743924,242801979,2187835181,111000000000.0,308125.38,47736,49227,318498.98,41338782036,13911881400,77469847,57323712,112000000000.0,72774908,200000000000.0,268366380,2277875715,213000000000.0,111000000000.0,266142272,248402728,446000000000.0,200000000000.0,28.02,219.0,247.02
33,BT,75493005,254917849,2070709552,99021027708.0,322354.49,184804,188120,329451.62,37391065056,12863567145,81799612,57929278,99579468677.0,78360944,212000000000.0,258465393,2151330065,228000000000.0,99118645671.0,285778063,269198230,490000000000.0,222000000000.0,30.1,237.81,267.91
34,BT,79017061,180089537,1883342696,89904840305.0,344607.54,196170,191384,326948.74,34411267501,13061321306,71320179,48660886,91903191808.0,67552818,202000000000.0,159698502,1831256878,215000000000.0,91655445923.0,264303022,244292790,426000000000.0,191000000000.0,27.5,209.22,236.72
35,BT,61672133,228447529,2152731862,111000000000.0,303062.28,4792,4907,309227.07,41146500014,13221798600,63477087,48605827,111000000000.0,64626202,195000000000.0,253559509,2221218596,210000000000.0,111000000000.0,265059863,248355086,447000000000.0,199000000000.0,24.26,219.66,243.92
36,BT,77278153,252253475,2117200914,102000000000.0,330032.83,98247,100343,343767.43,39008717826,13661486931,88805523,60441391,103000000000.0,82209484,218000000000.0,270114643,2220673750,234000000000.0,103000000000.0,290770921,272645912,494000000000.0,223000000000.0,30.63,241.03,271.66
37,BT,74358669,187983097,1814888521,84959224631.0,346026.84,83369,81093,326762.05,32780687954,12993069656,66927321,45749391,87678814628.0,64352724,202000000000.0,160861790,1788812051,215000000000.0,87763256295.0,264971086,244991516,427000000000.0,192000000000.0,25.95,209.49,235.44
38,BT,69257329,221989892,2154802269,111000000000.0,303461.54,7946,7939,303210.5,41313821995,12772067327,70420025,48117145,112000000000.0,67277103,188000000000.0,234857615,2214786295,201000000000.0,111000000000.0,253040286,236603570,428000000000.0,190000000000.0,22.22,211.4,233.62
39,BT,71245128,241641321,2137431107,107000000000.0,317381.33,4492,4812,332612.67,39637802529,13581364612,86582619,56732966,105000000000.0,80284936,213000000000.0,268017575,2209292580,230000000000.0,104000000000.0,285620304,268590868,489000000000.0,222000000000.0,26.98,238.44,265.42
40,BT,73899025,194729182,1665934214,73952714072.0,341800.61,12575,12259,327527.1,29638484285,13029144028,67667905,41781785,77785944112.0,65204318,205000000000.0,173004054,1675762679,217000000000.0,78376930764.0,267645873,247534602,431000000000.0,194000000000.0,26.21,209.05,235.26000000000002
41,BT,68339219,215379040,2132253262,113000000000.0,305921.93,655,653,305078.81,41983705417,12667621906,69527680,47423345,113000000000.0,66906407,189000000000.0,229103343,2201301842,202000000000.0,113000000000.0,254173537,237081082,424000000000.0,189000000000.0,25.15,211.28,236.43
42,BT,69329297,238983589,2193450746,112000000000.0,310100.69,1819,1870,324236.59,41400770462,13518240815,80001646,55982211,111000000000.0,75142437,208000000000.0,264258551,2279106474,223000000000.0,110000000000.0,279155233,261961238,476000000000.0,215000000000.0,29.3,234.69,263.99
43,BT,74684289,201460153,1550790151,62430133654.0,335947.17,1014,960,321339.0,24846668364,12646752062,67550862,39959943,65100303064.0,64443555,201000000000.0,180984236,1534323409,213000000000.0,65756925715.0,262531403,243562746,426000000000.0,193000000000.0,29.26,204.33,233.59
44,BT,64018325,206703734,2100954797,115000000000.0,303091.03,436,437,303468.8,41953741140,12279694930,64623288,50966456,115000000000.0,65583219,190000000000.0,218710243,2170415435,202000000000.0,114000000000.0,253430399,236601190,424000000000.0,188000000000.0,26.5,212.48,238.98
45,BT,66788912,233820111,2199543785,114000000000.0,303031.8,558,557,302718.59,41544761420,12186905568,65470943,49147829,113000000000.0,68255759,189000000000.0,241388664,2238922140,202000000000.0,113000000000.0,252954804,236053692,423000000000.0,188000000000.0,26.47,213.83,240.3
46,BT,68096572,204461668,1377341840,49409364000.0,313421.85,2121,2122,320214.36,20773068264,13200839096,72964240,46345065,52151751599.0,70156404,205000000000.0,204531757,1457643407,219000000000.0,51397919557.0,269061021,251031466,445000000000.0,204000000000.0,31.39,209.88,241.26999999999998
47,BT,68794602,197472525,2111623591,117000000000.0,308812.44,2183,2182,303676.82,42544821563,11906081122,65275237,45501548,116000000000.0,64765534,189000000000.0,201482444,2112377258,203000000000.0,116000000000.0,254916655,238248094,428000000000.0,190000000000.0,23.39,215.14,238.52999999999997
48,BT,67163008,227266489,2240209955,115000000000.0,306331.57,995,996,304479.65,41535042830,12328802118,72518739,47089667,114000000000.0,64744898,188000000000.0,231244197,2246618772,202000000000.0,113000000000.0,253612481,236437488,422000000000.0,187000000000.0,23.82,213.13,236.95
49,BT,66616017,216620033,1580557934,64416600534.0,315863.05,9982,10296,338689.03,25480853364,13549682197,76192680,50613221,65133851284.0,74928841,222000000000.0,241790965,1716622808,239000000000.0,65607483822.0,295610385,277412744,496000000000.0,228000000000.0,31.52,237.39,268.90999999999997
50,BT,72788409,222542897,2198146647,117000000000.0,341953.82,13090,12888,319093.18,42667636814,12751943766,66774331,45304458,116000000000.0,64782537,192000000000.0,196781124,2100529808,206000000000.0,115000000000.0,255811586,237253324,422000000000.0,187000000000.0,23.95,211.74,235.69
51,BT,71987203,218070694,2225266248,113000000000.0,302482.84,9037,8959,302179.69,41437716049,12483731085,67449196,54339172,113000000000.0,70505232,188000000000.0,224980571,2245952763,202000000000.0,113000000000.0,252947325,236025384,422000000000.0,187000000000.0,21.24,213.04,234.28
52,BT,68183847,221533272,1689258276,71421062329.0,313671.62,77192,78169,335087.11,27910210383,13465374974,73951817,51638431,72106266208.0,75052110,219000000000.0,244840040,1805733487,236000000000.0,71871404498.0,295773763,278592160,503000000000.0,230000000000.0,31.12,242.62,273.74
53,BT,74770785,227903450,2182065661,114000000000.0,349808.99,61266,60282,328519.07,41878666290,13117407829,71076615,49093706,113000000000.0,69764990,199000000000.0,201947124,2085495704,212000000000.0,113000000000.0,260718626,240784348,423000000000.0,188000000000.0,24.02,211.87,235.89000000000001
54,BT,68511248,220052688,2241375953,112000000000.0,301079.8,39637,39680,301598.79,40974061468,12511193184,67143095,52553651,112000000000.0,66170586,188000000000.0,224069467,2251733188,201000000000.0,112000000000.0,253266212,236585860,423000000000.0,189000000000.0,23.84,214.69,238.53
55,BT,73583848,230430900,1791792822,78439878438.0,316083.7,236012,239902,335601.94,30324053056,13312279187,80294992,57218395,78653671664.0,80125798,218000000000.0,248183477,1899512265,235000000000.0,78051094654.0,292615672,275331588,497000000000.0,226000000000.0,33.36,241.17,274.53
56,BT,74187041,207075440,2042956602,107000000000.0,347666.08,127144,123197,329793.17,39576679865,12774942715,67142225,47540720,107000000000.0,66403258,200000000000.0,200399126,1978696221,215000000000.0,107000000000.0,266225394,246118712,432000000000.0,192000000000.0,25.57,216.33,241.9
57,BT,71135108,235333576,2198227115,110000000000.0,304265.63,1807,1793,302074.82,41471536207,12613319156,73473819,50259397,113000000000.0,68451033,186000000000.0,216837379,2233961322,201000000000.0,112000000000.0,252178812,235355358,422000000000.0,187000000000.0,24.38,213.61,237.99
58,BT,72438211,231160446,1835467348,83149308792.0,313926.58,19413,19426,335042.57,32081095222,13046445483,76089527,52505558,83665889800.0,78092040,217000000000.0,252959695,1939342937,235000000000.0,83964197714.0,292616147,275378712,499000000000.0,228000000000.0,31.74,244.32,276.06
59,BT,72007241,191322352,2043006535,107000000000.0,350974.74,89342,89429,334670.59,38481263186,12892491800,67722311,46735668,104000000000.0,66173287,206000000000.0,205941042,1957877318,219000000000.0,104000000000.0,272108525,251865628,441000000000.0,196000000000.0,26.57,220.35,246.92
60,BT,73498497,256309522,2193235168,109000000000.0,309521.37,7283,7190,304752.0,41268547984,12937972090,73868019,52142178,112000000000.0,71744149,188000000000.0,221239493,2269357320,201000000000.0,112000000000.0,251874758,234870328,421000000000.0,187000000000.0,22.34,213.39,235.73
61,BT,69660487,232573702,1889611932,86964722512.0,313186.46,65825,66280,332863.4,33126376650,12988440393,75084622,55513938,87498444239.0,79413859,215000000000.0,253487860,2018405929,232000000000.0,87383755851.0,289783431,272874602,495000000000.0,226000000000.0,32.18,243.96,276.14
62,BT,68361963,174690583,2010734609,104000000000.0,345983.91,34315,33865,332304.03,38360165681,12829066216,64540677,41556402,104000000000.0,64003326,204000000000.0,184886623,1941110378,219000000000.0,103000000000.0,272311568,252399028,443000000000.0,197000000000.0,28.12,221.85,249.97
63,BT,77696330,259608583,2221915046,106000000000.0,313993.02,655,643,307848.24,39838796299,13392346085,78122697,59113952,107000000000.0,74325007,189000000000.0,233908472,2241550841,203000000000.0,108000000000.0,252732441,235247628,421000000000.0,188000000000.0,24.16,212.6,236.76
64,BT,70248139,233088723,1963141783,92731802018.0,315348.68,1691,1691,339229.23,35680744940,13168790647,79935750,51643374,94608019005.0,79328979,220000000000.0,262922569,2116923959,239000000000.0,93677923999.0,299538698,282230312,512000000000.0,233000000000.0,33.56,253.68,287.24
65,BT,72867097,188005200,2048620382,103000000000.0,355365.3,22,28,332156.09,37781380455,12780217236,64916006,42238045,102000000000.0,63294183,201000000000.0,166862378,1906074916,215000000000.0,101000000000.0,266674399,246703212,432000000000.0,193000000000.0,29.34,218.16,247.5
66,BT,73231803,254770511,2170366134,106000000000.0,307973.65,2788,2792,307565.75,39775300526,13505370927,80083817,57824022,105000000000.0,74539531,190000000000.0,250611589,2197539105,205000000000.0,106000000000.0,254681803,237302212,425000000000.0,190000000000.0,23.53,213.63,237.16
67,BT,70248612,237963800,2003452923,96412658683.0,315489.67,3580,3573,337999.75,36363573167,13039942401,79198779,48936162,96358390968.0,75917042,219000000000.0,264351266,2119465415,238000000000.0,96207533003.0,298659146,281689786,512000000000.0,233000000000.0,30.21,253.6,283.81
68,BT,73588021,189535734,2043937230,101000000000.0,356005.26,105,104,333960.04,37646918782,13004958708,66400150,44272554,101000000000.0,65180363,203000000000.0,151763443,1923204967,215000000000.0,101000000000.0,265156913,244804644,429000000000.0,191000000000.0,27.08,217.49,244.57
69,BT,69007017,251200193,2140642448,107000000000.0,309012.86,984,982,310303.97,39674601700,13704953752,72555342,51966740,106000000000.0,70574967,193000000000.0,265710519,2186084035,207000000000.0,106000000000.0,259473567,242040344,433000000000.0,192000000000.0,24.96,217.24,242.20000000000002
70,BT,71004668,245364862,2063344557,98848240273.0,317485.16,1495,1495,336749.81,36806668260,13123284837,75513701,55204326,96976357199.0,79987498,216000000000.0,262029845,2117020157,233000000000.0,96594835788.0,291415268,274282862,499000000000.0,225000000000.0,30.75,247.78,278.53
71,BT,71583415,187076487,1955021853,96703781037.0,347463.06,48,48,326850.1,35955227690,12755223880,64534380,43566924,96805641172.0,63606453,200000000000.0,152059825,1875519570,214000000000.0,97029117431.0,263855433,243857670,426000000000.0,190000000000.0,27.26,216.77,244.03
72,BT,63207268,243484199,2150119309,109000000000.0,307951.81,553,559,314047.15,40058293550,13572320339,69469614,51468285,107000000000.0,68481949,194000000000.0,264137622,2185149401,209000000000.0,107000000000.0,261855852,244345738,439000000000.0,195000000000.0,23.76,219.79,243.54999999999998
73,BT,74931696,250941896,2082445638,99881388421.0,318858.36,1754,1748,338754.93,37811004310,13228612007,84308384,54150512,100000000000.0,80941662,218000000000.0,263615505,2182544112,235000000000.0,99537607197.0,294012432,276835482,503000000000.0,228000000000.0,29.56,251.37,280.93
74,BT,72875033,192195981,1946049773,94739482749.0,352589.31,53,53,328245.99,35269464747,12823990068,66115919,42804640,94922091726.0,63303940,202000000000.0,158327336,1872747719,215000000000.0,95509718664.0,266090157,246023134,430000000000.0,193000000000.0,27.47,218.1,245.57
75,BT,68104759,246822302,2199957125,113000000000.0,310162.73,611,618,315056.57,40613747050,13586505772,68535982,51938077,109000000000.0,70782279,195000000000.0,260709525,2213610320,210000000000.0,108000000000.0,262874325,245252028,440000000000.0,195000000000.0,27.05,221.83,248.88000000000002
76,BT,77074545,256653881,2079988298,101000000000.0,320219.03,1554,1551,333452.08,37594904307,13010520543,78746096,54596538,100000000000.0,79452614,213000000000.0,260892292,2168144380,230000000000.0,99761580371.0,287307489,270567444,493000000000.0,223000000000.0,30.6,247.39,277.99
77,BT,69859924,188347129,1863181570,90222668958.0,345169.77,31,27,325358.92,33648429009,12746939666,60880743,39277704,90502269360.0,61797769,199000000000.0,159955814,1807175235,214000000000.0,90992244856.0,264365022,244381718,427000000000.0,191000000000.0,28.58,216.1,244.68
78,BT,65251673,237921605,2206188128,114000000000.0,304745.64,461,479,310554.13,41718070877,13316601422,70226235,50921871,111000000000.0,66553425,193000000000.0,253971498,2243977882,209000000000.0,111000000000.0,262743365,246069110,445000000000.0,198000000000.0,25.81,225.22,251.03
79,BT,76450811,263042575,2138816114,104000000000.0,330037.89,1500,1529,344771.46,38970040103,13631240904,84066858,57751687,104000000000.0,84320514,220000000000.0,273565909,2245187813,239000000000.0,103000000000.0,297574265,279329876,506000000000.0,230000000000.0,27.6,254.76,282.36
80,BT,74436837,197154475,1896553696,90929923439.0,352178.73,86,40,331585.96,34098623283,12856952167,62507762,39436232,90578990893.0,62787035,200000000000.0,158195654,1796107217,214000000000.0,90491644713.0,264550887,244483610,426000000000.0,190000000000.0,23.69,214.72,238.41
81,BT,65950429,239242399,2201552147,113000000000.0,303226.01,433,450,308379.39,41629053538,13220979039,67059777,52527683,111000000000.0,70860384,192000000000.0,250995327,2217408649,208000000000.0,111000000000.0,261557597,244720840,441000000000.0,197000000000.0,25.27,224.26,249.53
82,BT,78220767,261272245,2132567163,103000000000.0,325349.31,1725,1766,339499.18,38597958916,13372070508,81738589,55412574,102000000000.0,81884358,214000000000.0,269034119,2185153503,233000000000.0,102000000000.0,290020659,272469708,495000000000.0,224000000000.0,28.34,249.08,277.42
83,BT,73354970,197299250,1844593982,86700472827.0,347162.14,479,424,328002.08,32629786887,12790505597,63541852,42213174,87355376121.0,63374336,200000000000.0,160767776,1760245538,215000000000.0,87710253010.0,265009730,244953800,426000000000.0,192000000000.0,28.12,215.44,243.56
84,BT,63343758,233739441,2187607746,113000000000.0,303547.49,2181,2181,304843.29,41884971598,12869294986,65997849,46865122,113000000000.0,64588774,189000000000.0,243848079,2223390469,206000000000.0,112000000000.0,260505252,244184976,441000000000.0,197000000000.0,27.71,225.42,253.13
85,BT,74623973,262242297,2187784997,106000000000.0,324501.29,6043,6268,339058.86,39177317410,13581992194,80753901,57019638,103000000000.0,83761777,213000000000.0,270467254,2187919024,232000000000.0,102000000000.0,288056687,270359880,489000000000.0,221000000000.0,29.8,245.88,275.68
86,BT,73779308,199365910,1760546267,79311309228.0,342355.22,17776,17599,326437.13,31064802447,12642321470,65248725,42648639,81793022295.0,63665060,199000000000.0,167082512,1699833309,215000000000.0,81644830370.0,263748767,243569144,426000000000.0,191000000000.0,27.48,214.66,242.14
87,BT,62182511,228475399,2168070126,113000000000.0,302814.36,8993,8956,303056.12,41914643766,12563079464,62681195,45632739,112000000000.0,64055905,185000000000.0,232157056,2169484397,201000000000.0,113000000000.0,253016322,236190136,424000000000.0,188000000000.0,23.43,217.12,240.55
88,BT,74488007,253848346,2206017623,110000000000.0,312633.86,26594,27747,327804.43,40503863391,13360529367,81221799,60260738,107000000000.0,78553622,207000000000.0,270097144,2220240925,226000000000.0,106000000000.0,280958897,264309864,481000000000.0,217000000000.0,26.73,243.71,270.44
89,BT,77377207,201412547,1630980986,68069167945.0,336710.57,89237,88174,322873.64,28011533014,12601790050,67967533,42576436,72391541028.0,67496357,199000000000.0,174509254,1602024623,215000000000.0,72730251266.0,265009627,245406448,430000000000.0,194000000000.0,28.85,214.41,243.26
90,BT,65174974,223080197,2174518626,116000000000.0,306536.43,50508,50460,304890.1,42740675858,12308835853,65225896,50446991,115000000000.0,66022202,186000000000.0,227447978,2162739929,202000000000.0,114000000000.0,253450323,236370792,423000000000.0,188000000000.0,24.15,218.28,242.43
91,BT,68516655,247354203,2231299603,113000000000.0,302475.45,65468,66573,304581.41,41840610311,12322807401,71210144,54929392,113000000000.0,71490918,191000000000.0,254228702,2248532160,208000000000.0,113000000000.0,261356695,245360346,445000000000.0,200000000000.0,23.39,229.71,253.10000000000002
92,BT,75104791,209111342,1474441267,52620093471.0,319803.68,295508,294669,317113.89,21324616441,12807186706,74308194,50782649,52332770715.0,73334459,197000000000.0,188456602,1393743374,212000000000.0,52394153243.0,259509305,240729762,423000000000.0,191000000000.0,29.69,205.46,235.15
93,BT,65056577,199444622,2105788507,114000000000.0,301668.33,15417,15098,302000.91,42358884387,11913293169,64820085,47712116,115000000000.0,64144775,187000000000.0,204001395,2121652426,202000000000.0,115000000000.0,251990312,235236414,422000000000.0,188000000000.0,23.66,218.4,242.06
94,BT,64583081,232818970,2239411922,112000000000.0,301859.89,1003,999,301912.55,41039797378,12163961152,65499700,44854388,112000000000.0,66025479,185000000000.0,231183914,2210979985,201000000000.0,112000000000.0,252493733,235766916,422000000000.0,188000000000.0,23.53,218.22,241.75
95,BT,66935284,221804660,1583720077,62694090294.0,314238.64,14475,14475,334054.0,25009349237,13386041356,74303257,51209765,63464796602.0,74144680,216000000000.0,236266960,1651690050,235000000000.0,63151764636.0,290505392,272394752,487000000000.0,223000000000.0,33.29,240.34,273.63
96,BT,73013937,226066952,2210238010,117000000000.0,337699.62,260,260,319205.65,43377386723,12677626410,71104192,47799577,117000000000.0,68832066,192000000000.0,199287319,2136495220,209000000000.0,117000000000.0,259126086,240703302,429000000000.0,191000000000.0,25.54,221.44,246.98
97,BT,73248471,227132269,2287721824,114000000000.0,306788.13,514,518,305430.34,42180789257,12584976753,72382863,50278648,114000000000.0,71252342,186000000000.0,228083988,2245852601,203000000000.0,114000000000.0,254234408,237048546,423000000000.0,188000000000.0,25.13,219.48,244.60999999999999
98,BT,67733125,229599221,1697542901,70526966662.0,316491.63,128826,130090,338373.16,28060614119,13498776311,76453316,54936601,71864324363.0,77273115,218000000000.0,248361932,1790597380,238000000000.0,71204344094.0,297282472,280090104,504000000000.0,231000000000.0,34.27,249.99,284.26
99,BT,73981910,231485579,2187288449,114000000000.0,348673.58,47660,46392,326407.91,41984136819,12854250689,69063487,46698193,113000000000.0,67901197,195000000000.0,202628307,2055105745,210000000000.0,113000000000.0,259837683,239832082,423000000000.0,188000000000.0,25.0,217.76,242.76
100,BT,72517892,218645243,2279461210,112000000000.0,301381.19,4688,4688,301628.6,41615489076,12559461873,69150974,52292410,113000000000.0,68769050,185000000000.0,221992681,2241260337,201000000000.0,113000000000.0,252582318,235816532,422000000000.0,188000000000.0,22.05,219.3,241.35000000000002
101,BT,68593199,231641110,1760491726,76120186064.0,316930.5,15941,16148,339307.16,29614947416,13397695278,74476442,50716256,77378898030.0,79125976,223000000000.0,258068169,1874367088,245000000000.0,77302972597.0,305975831,288874908,519000000000.0,240000000000.0,34.34,259.18,293.52
